county,precinct,office,district,candidate,party,votes,early_voting,early_voting_tsx,election_day,provisional,tsx
Coconino,Flagstaff 2,State Senate,6,"BAGLEY, NIKKI CHECK",DEM,911,709,0,153,46,3
Coconino,Flagstaff 2,State Senate,6,"ALLEN, SYLVIA TENNEY",REP,188,137,0,40,11,0
Coconino,Flagstaff 2,State Senate,6,Write-in,NP,2,2,0,0,0,0
Coconino,Flagstaff 2,State Representative,6,Registered Voters,NP,1368,0,0,0,0,0
Coconino,Flagstaff 2,State Representative,6,Times Counted,NP,1174,897,0,210,63,4
Coconino,Flagstaff 2,State Representative,6,Times Blank Voted,NP,82,60,0,16,6,0
Coconino,Flagstaff 2,State Representative,6,Times Over Voted,NP,0,0,0,0,0,0
Coconino,Flagstaff 2,State Representative,6,Number of Under Votes,NP,833,625,0,158,46,4
Coconino,Flagstaff 2,State Representative,6,"MARTINEZ, ALEX",DEM,887,693,0,146,44,4
Coconino,Flagstaff 2,State Representative,6,"BARTON, BRENDA",REP,205,161,0,35,9,0
Coconino,Flagstaff 2,State Representative,6,"THORPE, BOB",REP,249,186,0,48,15,0
Coconino,Flagstaff 2,State Representative,6,Write-in,NP,10,9,0,1,0,0
Coconino,Flagstaff 2,CORPORATION COMMISSIONER (ELECT THREE),,Registered Voters,NP,1368,0,0,0,0,0
Coconino,Flagstaff 2,CORPORATION COMMISSIONER (ELECT THREE),,Times Counted,NP,1174,897,0,210,63,4
Coconino,Flagstaff 2,CORPORATION COMMISSIONER (ELECT THREE),,Times Blank Voted,NP,136,97,0,29,10,0
Coconino,Flagstaff 2,CORPORATION COMMISSIONER (ELECT THREE),,Times Over Voted,NP,0,0,0,0,0,0
Coconino,Flagstaff 2,CORPORATION COMMISSIONER (ELECT THREE),,Number of Under Votes,NP,832,598,0,164,66,4
Coconino,Flagstaff 2,CORPORATION COMMISSIONER (ELECT THREE),,"CHABIN, TOM",DEM,816,649,0,130,33,4
Coconino,Flagstaff 2,CORPORATION COMMISSIONER (ELECT THREE),,"MUNDELL, WILLIAM",DEM,783,628,0,122,30,3
Coconino,Flagstaff 2,CORPORATION COMMISSIONER (ELECT THREE),,"BURNS, ROBERT",REP,314,244,0,57,12,1
Coconino,Flagstaff 2,CORPORATION COMMISSIONER (ELECT THREE),,"DUNN, BOYD",REP,162,124,0,29,9,0
Coconino,Flagstaff 2,CORPORATION COMMISSIONER (ELECT THREE),,"TOBIN, ANDY",REP,197,148,0,40,9,0
Coconino,Flagstaff 2,CORPORATION COMMISSIONER (ELECT THREE),,Write-in,NP,10,9,0,1,0,0
Coconino,Flagstaff 2,BOARD OF SUPERVISORS - 1,,Registered Voters,NP,1368,0,0,0,0,0
Coconino,Flagstaff 2,BOARD OF SUPERVISORS - 1,,Times Counted,NP,1174,897,0,210,63,4
Coconino,Flagstaff 2,BOARD OF SUPERVISORS - 1,,Times Blank Voted,NP,237,169,0,50,18,0
Coconino,Flagstaff 2,BOARD OF SUPERVISORS - 1,,Times Over Voted,NP,0,0,0,0,0,0
Coconino,Flagstaff 2,BOARD OF SUPERVISORS - 1,,Number of Under Votes,NP,0,0,0,0,0,0
Coconino,Flagstaff 2,BOARD OF SUPERVISORS - 1,,"BABBOTT, ART",IND,928,722,0,158,44,4
Coconino,Flagstaff 2,BOARD OF SUPERVISORS - 1,,Write-in,NP,9,6,0,2,1,0
Coconino,Flagstaff 2,COUNTY ASSESSOR,,Registered Voters,NP,1368,0,0,0,0,0
Coconino,Flagstaff 2,COUNTY ASSESSOR,,Times Counted,NP,1174,897,0,210,63,4
Coconino,Flagstaff 2,COUNTY ASSESSOR,,Times Blank Voted,NP,290,216,0,53,21,0
Coconino,Flagstaff 2,COUNTY ASSESSOR,,Times Over Voted,NP,1,1,0,0,0,0
Coconino,Flagstaff 2,COUNTY ASSESSOR,,Number of Under Votes,NP,0,0,0,0,0,0
Coconino,Flagstaff 2,COUNTY ASSESSOR,,"RUIZ, ARMANDO",DEM,879,676,0,157,42,4
Coconino,Flagstaff 2,COUNTY ASSESSOR,,Write-in,NP,4,4,0,0,0,0
Coconino,Flagstaff 2,COUNTY ATTORNEY,,Registered Voters,NP,1368,0,0,0,0,0
Coconino,Flagstaff 2,COUNTY ATTORNEY,,Times Counted,NP,1174,897,0,210,63,4
Coconino,Flagstaff 2,COUNTY ATTORNEY,,Times Blank Voted,NP,257,196,0,42,19,0
Coconino,Flagstaff 2,COUNTY ATTORNEY,,Times Over Voted,NP,0,0,0,0,0,0
Coconino,Flagstaff 2,COUNTY ATTORNEY,,Number of Under Votes,NP,0,0,0,0,0,0
Coconino,Flagstaff 2,COUNTY ATTORNEY,,"RING, BILL",DEM,907,692,0,167,44,4
Coconino,Flagstaff 2,COUNTY ATTORNEY,,Write-in,NP,10,9,0,1,0,0
Coconino,Flagstaff 2,COUNTY RECORDER,,Registered Voters,NP,1368,0,0,0,0,0
Coconino,Flagstaff 2,COUNTY RECORDER,,Times Counted,NP,1174,897,0,210,63,4
Coconino,Flagstaff 2,COUNTY RECORDER,,Times Blank Voted,NP,269,201,0,49,19,0
Coconino,Flagstaff 2,COUNTY RECORDER,,Times Over Voted,NP,0,0,0,0,0,0
Coconino,Flagstaff 2,COUNTY RECORDER,,Number of Under Votes,NP,0,0,0,0,0,0
Coconino,Flagstaff 2,COUNTY RECORDER,,"HANSEN, PATTY",DEM,899,690,0,161,44,4
Coconino,Flagstaff 2,COUNTY RECORDER,,Write-in,NP,6,6,0,0,0,0
Coconino,Flagstaff 2,COUNTY SHERIFF,,Registered Voters,NP,1368,0,0,0,0,0
Coconino,Flagstaff 2,COUNTY SHERIFF,,Times Counted,NP,1174,897,0,210,63,4
Coconino,Flagstaff 2,COUNTY SHERIFF,,Times Blank Voted,NP,126,96,0,20,10,0
Coconino,Flagstaff 2,COUNTY SHERIFF,,Times Over Voted,NP,0,0,0,0,0,0
Coconino,Flagstaff 2,COUNTY SHERIFF,,Number of Under Votes,NP,0,0,0,0,0,0
Coconino,Flagstaff 2,COUNTY SHERIFF,,"DRISCOLL, JIM",DEM,845,652,0,149,40,4
Coconino,Flagstaff 2,COUNTY SHERIFF,,"THOMAS, DANNY",IND,200,146,0,41,13,0
Coconino,Flagstaff 2,COUNTY SHERIFF,,Write-in,NP,3,3,0,0,0,0
Coconino,Flagstaff 2,COUNTY SUPERINTENDENT OF SCHOOLS,,Registered Voters,NP,1368,0,0,0,0,0
Coconino,Flagstaff 2,COUNTY SUPERINTENDENT OF SCHOOLS,,Times Counted,NP,1174,897,0,210,63,4
Coconino,Flagstaff 2,COUNTY SUPERINTENDENT OF SCHOOLS,,Times Blank Voted,NP,293,220,0,55,18,0
Coconino,Flagstaff 2,COUNTY SUPERINTENDENT OF SCHOOLS,,Times Over Voted,NP,0,0,0,0,0,0
Coconino,Flagstaff 2,COUNTY SUPERINTENDENT OF SCHOOLS,,Number of Under Votes,NP,0,0,0,0,0,0
Coconino,Flagstaff 2,COUNTY SUPERINTENDENT OF SCHOOLS,,"VANDERWEY, RISHA",DEM,876,672,0,155,45,4
Coconino,Flagstaff 2,COUNTY SUPERINTENDENT OF SCHOOLS,,Write-in,NP,5,5,0,0,0,0
Coconino,Flagstaff 2,COUNTY TREASURER,,Registered Voters,NP,1368,0,0,0,0,0
Coconino,Flagstaff 2,COUNTY TREASURER,,Times Counted,NP,1174,897,0,210,63,4
Coconino,Flagstaff 2,COUNTY TREASURER,,Times Blank Voted,NP,317,234,0,63,20,0
Coconino,Flagstaff 2,COUNTY TREASURER,,Times Over Voted,NP,0,0,0,0,0,0
Coconino,Flagstaff 2,COUNTY TREASURER,,Number of Under Votes,NP,0,0,0,0,0,0
Coconino,Flagstaff 2,COUNTY TREASURER,,"BENATAR, SARAH",DEM,852,659,0,147,42,4
Coconino,Flagstaff 2,COUNTY TREASURER,,Write-in,NP,5,4,0,0,1,0
Coconino,Flagstaff 2,JUDGE OF THE SUPERIOR COURT - DIV III,,Registered Voters,NP,1368,0,0,0,0,0
Coconino,Flagstaff 2,JUDGE OF THE SUPERIOR COURT - DIV III,,Times Counted,NP,1174,897,0,210,63,4
Coconino,Flagstaff 2,JUDGE OF THE SUPERIOR COURT - DIV III,,Times Blank Voted,NP,354,272,0,60,21,1
Coconino,Flagstaff 2,JUDGE OF THE SUPERIOR COURT - DIV III,,Times Over Voted,NP,1,1,0,0,0,0
Coconino,Flagstaff 2,JUDGE OF THE SUPERIOR COURT - DIV III,,Number of Under Votes,NP,0,0,0,0,0,0
Coconino,Flagstaff 2,JUDGE OF THE SUPERIOR COURT - DIV III,,"MORAN, MARK R.",NP,813,619,0,150,41,3
Coconino,Flagstaff 2,JUDGE OF THE SUPERIOR COURT - DIV III,,Write-in,NP,6,5,0,0,1,0
Coconino,Flagstaff 2,JUDGE OF THE SUPERIOR COURT - DIV V,,Registered Voters,NP,1368,0,0,0,0,0
Coconino,Flagstaff 2,JUDGE OF THE SUPERIOR COURT - DIV V,,Times Counted,NP,1174,897,0,210,63,4
Coconino,Flagstaff 2,JUDGE OF THE SUPERIOR COURT - DIV V,,Times Blank Voted,NP,398,304,0,70,23,1
Coconino,Flagstaff 2,JUDGE OF THE SUPERIOR COURT - DIV V,,Times Over Voted,NP,0,0,0,0,0,0
Coconino,Flagstaff 2,JUDGE OF THE SUPERIOR COURT - DIV V,,Number of Under Votes,NP,0,0,0,0,0,0
Coconino,Flagstaff 2,JUDGE OF THE SUPERIOR COURT - DIV V,,"NICHOLS, CATHLEEN",NP,769,587,0,140,39,3
Coconino,Flagstaff 2,JUDGE OF THE SUPERIOR COURT - DIV V,,Write-in,NP,7,6,0,0,1,0
Coconino,Flagstaff 2,JUSTICE AZ SUPREME COURT (TIMMER),,Registered Voters,NP,1368,0,0,0,0,0
Coconino,Flagstaff 2,JUSTICE AZ SUPREME COURT (TIMMER),,Times Counted,NP,1174,897,0,210,63,4
Coconino,Flagstaff 2,JUSTICE AZ SUPREME COURT (TIMMER),,Times Blank Voted,NP,387,302,0,64,20,1
Coconino,Flagstaff 2,JUSTICE AZ SUPREME COURT (TIMMER),,Times Over Voted,NP,1,1,0,0,0,0
Coconino,Flagstaff 2,JUSTICE AZ SUPREME COURT (TIMMER),,Number of Under Votes,NP,0,0,0,0,0,0
Coconino,Flagstaff 2,JUSTICE AZ SUPREME COURT (TIMMER),,YES,NP,601,448,0,121,29,3
Coconino,Flagstaff 2,JUSTICE AZ SUPREME COURT (TIMMER),,NO,NP,185,146,0,25,14,0
Coconino,Flagstaff 2,JUDGE COURT OF APPEALS DIV I (BROWN),,Registered Voters,NP,1368,0,0,0,0,0
Coconino,Flagstaff 2,JUDGE COURT OF APPEALS DIV I (BROWN),,Times Counted,NP,1174,897,0,210,63,4
Coconino,Flagstaff 2,JUDGE COURT OF APPEALS DIV I (BROWN),,Times Blank Voted,NP,409,321,0,67,20,1
Coconino,Flagstaff 2,JUDGE COURT OF APPEALS DIV I (BROWN),,Times Over Voted,NP,0,0,0,0,0,0
Coconino,Flagstaff 2,JUDGE COURT OF APPEALS DIV I (BROWN),,Number of Under Votes,NP,0,0,0,0,0,0
Coconino,Flagstaff 2,JUDGE COURT OF APPEALS DIV I (BROWN),,YES,NP,632,476,0,123,30,3
Coconino,Flagstaff 2,JUDGE COURT OF APPEALS DIV I (BROWN),,NO,NP,133,100,0,20,13,0
Coconino,Flagstaff 2,JUDGE COURT OF APPEALS DIV I (JONES),,Registered Voters,NP,1368,0,0,0,0,0
Coconino,Flagstaff 2,JUDGE COURT OF APPEALS DIV I (JONES),,Times Counted,NP,1174,897,0,210,63,4
Coconino,Flagstaff 2,JUDGE COURT OF APPEALS DIV I (JONES),,Times Blank Voted,NP,418,330,0,67,20,1
Coconino,Flagstaff 2,JUDGE COURT OF APPEALS DIV I (JONES),,Times Over Voted,NP,0,0,0,0,0,0
Coconino,Flagstaff 2,JUDGE COURT OF APPEALS DIV I (JONES),,Number of Under Votes,NP,0,0,0,0,0,0
Coconino,Flagstaff 2,JUDGE COURT OF APPEALS DIV I (JONES),,YES,NP,582,426,0,123,30,3
Coconino,Flagstaff 2,JUDGE COURT OF APPEALS DIV I (JONES),,NO,NP,174,141,0,20,13,0
Coconino,Flagstaff 2,JUDGE COURT OF APPEALS DIV I (THOMPSON),,Registered Voters,NP,1368,0,0,0,0,0
Coconino,Flagstaff 2,JUDGE COURT OF APPEALS DIV I (THOMPSON),,Times Counted,NP,1174,897,0,210,63,4
Coconino,Flagstaff 2,JUDGE COURT OF APPEALS DIV I (THOMPSON),,Times Blank Voted,NP,419,328,0,70,20,1
Coconino,Flagstaff 2,JUDGE COURT OF APPEALS DIV I (THOMPSON),,Times Over Voted,NP,0,0,0,0,0,0
Coconino,Flagstaff 2,JUDGE COURT OF APPEALS DIV I (THOMPSON),,Number of Under Votes,NP,0,0,0,0,0,0
Coconino,Flagstaff 2,JUDGE COURT OF APPEALS DIV I (THOMPSON),,YES,NP,578,427,0,118,30,3
Coconino,Flagstaff 2,JUDGE COURT OF APPEALS DIV I (THOMPSON),,NO,NP,177,142,0,22,13,0
Coconino,Flagstaff 2,FLAGSTAFF USD #1 - BOARD MEMBER (ELECT 3),,Registered Voters,NP,1368,0,0,0,0,0
Coconino,Flagstaff 2,FLAGSTAFF USD #1 - BOARD MEMBER (ELECT 3),,Times Counted,NP,1174,897,0,210,63,4
Coconino,Flagstaff 2,FLAGSTAFF USD #1 - BOARD MEMBER (ELECT 3),,Times Blank Voted,NP,311,236,0,51,23,1
Coconino,Flagstaff 2,FLAGSTAFF USD #1 - BOARD MEMBER (ELECT 3),,Times Over Voted,NP,0,0,0,0,0,0
Coconino,Flagstaff 2,FLAGSTAFF USD #1 - BOARD MEMBER (ELECT 3),,Number of Under Votes,NP,496,356,0,99,41,0
Coconino,Flagstaff 2,FLAGSTAFF USD #1 - BOARD MEMBER (ELECT 3),,"FREDERICKS,CHRISTINE",NP,321,244,0,62,13,2
Coconino,Flagstaff 2,FLAGSTAFF USD #1 - BOARD MEMBER (ELECT 3),,"GILMORE, CAROLE",NP,527,411,0,95,18,3
Coconino,Flagstaff 2,FLAGSTAFF USD #1 - BOARD MEMBER (ELECT 3),,"KELTY, KARA",NP,570,451,0,101,16,2
Coconino,Flagstaff 2,FLAGSTAFF USD #1 - BOARD MEMBER (ELECT 3),,"KULPINSKI, PAUL",NP,300,233,0,52,15,0
Coconino,Flagstaff 2,FLAGSTAFF USD #1 - BOARD MEMBER (ELECT 3),,"LAWRENCE, DANIELLE",NP,358,273,0,67,16,2
Coconino,Flagstaff 2,FLAGSTAFF USD #1 - BOARD MEMBER (ELECT 3),,Write-in 80,NP,17,15,0,1,1,0
Coconino,Flagstaff 2,MAYOR - CITY OF FLAGSTAFF,,Registered Voters,NP,1368,0,0,0,0,0
Coconino,Flagstaff 2,MAYOR - CITY OF FLAGSTAFF,,Times Counted,NP,1174,897,0,210,63,4
Coconino,Flagstaff 2,MAYOR - CITY OF FLAGSTAFF,,Times Blank Voted,NP,86,69,0,13,4,0
Coconino,Flagstaff 2,MAYOR - CITY OF FLAGSTAFF,,Times Over Voted,NP,0,0,0,0,0,0
Coconino,Flagstaff 2,MAYOR - CITY OF FLAGSTAFF,,Number of Under Votes,NP,0,0,0,0,0,0
Coconino,Flagstaff 2,MAYOR - CITY OF FLAGSTAFF,,"EVANS, CORAL J.",NP,788,607,0,139,38,4
Coconino,Flagstaff 2,MAYOR - CITY OF FLAGSTAFF,,"NABOURS, JERRY",NP,297,218,0,58,21,0
Coconino,Flagstaff 2,MAYOR - CITY OF FLAGSTAFF,,Write-in 30,NP,3,3,0,0,0,0
Coconino,Flagstaff 2,COUNCILMEMBER - CITY OF FLAGSTAFF,,Registered Voters,NP,1368,0,0,0,0,0
Coconino,Flagstaff 2,COUNCILMEMBER - CITY OF FLAGSTAFF,,Times Counted,NP,1174,897,0,210,63,4
Coconino,Flagstaff 2,COUNCILMEMBER - CITY OF FLAGSTAFF,,Times Blank Voted,NP,115,82,0,25,8,0
Coconino,Flagstaff 2,COUNCILMEMBER - CITY OF FLAGSTAFF,,Times Over Voted,NP,3,3,0,0,0,0
Coconino,Flagstaff 2,COUNCILMEMBER - CITY OF FLAGSTAFF,,Number of Under Votes,NP,385,245,0,89,49,2
Coconino,Flagstaff 2,COUNCILMEMBER - CITY OF FLAGSTAFF,,"BREWSTER, KARLA",NP,301,234,0,55,11,1
Coconino,Flagstaff 2,COUNCILMEMBER - CITY OF FLAGSTAFF,,"MCCARTHY, JIM",NP,592,480,0,92,18,2
Coconino,Flagstaff 2,COUNCILMEMBER - CITY OF FLAGSTAFF,,"ODEGAARD, CHARLIE",NP,335,261,0,56,17,1
Coconino,Flagstaff 2,COUNCILMEMBER - CITY OF FLAGSTAFF,,"ORAVITS, JEFF",NP,215,159,0,45,11,0
Coconino,Flagstaff 2,COUNCILMEMBER - CITY OF FLAGSTAFF,,"SHIMONI, ADAM",NP,619,480,0,104,32,3
Coconino,Flagstaff 2,COUNCILMEMBER - CITY OF FLAGSTAFF,,"WHELAN, JAMIE",NP,708,566,0,113,26,3
Coconino,Flagstaff 2,COUNCILMEMBER - CITY OF FLAGSTAFF,,Write-in 90,NP,13,11,0,1,1,0
Coconino,Flagstaff 2,PROPOSITION 205,,Registered Voters,NP,1368,0,0,0,0,0
Coconino,Flagstaff 2,PROPOSITION 205,,Times Counted,NP,1174,897,0,210,63,4
Coconino,Flagstaff 2,PROPOSITION 205,,Times Blank Voted,NP,17,11,0,5,1,0
Coconino,Flagstaff 2,PROPOSITION 205,,Times Over Voted,NP,1,1,0,0,0,0
Coconino,Flagstaff 2,PROPOSITION 205,,Number of Under Votes,NP,0,0,0,0,0,0
Coconino,Flagstaff 2,PROPOSITION 205,,YES,NP,868,659,0,154,52,3
Coconino,Flagstaff 2,PROPOSITION 205,,NO,NP,288,226,0,51,10,1
Coconino,Flagstaff 2,PROPOSITION 206,,Registered Voters,NP,1368,0,0,0,0,0
Coconino,Flagstaff 2,PROPOSITION 206,,Times Counted,NP,1174,897,0,210,63,4
Coconino,Flagstaff 2,PROPOSITION 206,,Times Blank Voted,NP,19,13,0,5,1,0
Coconino,Flagstaff 2,PROPOSITION 206,,Times Over Voted,NP,1,1,0,0,0,0
Coconino,Flagstaff 2,PROPOSITION 206,,Number of Under Votes,NP,0,0,0,0,0,0
Coconino,Flagstaff 2,PROPOSITION 206,,YES,NP,866,675,0,142,46,3
Coconino,Flagstaff 2,PROPOSITION 206,,NO,NP,288,208,0,63,16,1
Coconino,Flagstaff 2,PROPOSITION 410,,Registered Voters,NP,1368,0,0,0,0,0
Coconino,Flagstaff 2,PROPOSITION 410,,Times Counted,NP,1174,897,0,210,63,4
Coconino,Flagstaff 2,PROPOSITION 410,,Times Blank Voted,NP,99,65,0,22,10,2
Coconino,Flagstaff 2,PROPOSITION 410,,Times Over Voted,NP,0,0,0,0,0,0
Coconino,Flagstaff 2,PROPOSITION 410,,Number of Under Votes,NP,0,0,0,0,0,0
Coconino,Flagstaff 2,PROPOSITION 410,,YES,NP,727,571,0,120,35,1
Coconino,Flagstaff 2,PROPOSITION 410,,NO,NP,348,261,0,68,18,1
Coconino,Flagstaff 2,PROPOSITION 411,,Registered Voters,NP,1368,0,0,0,0,0
Coconino,Flagstaff 2,PROPOSITION 411,,Times Counted,NP,1174,897,0,210,63,4
Coconino,Flagstaff 2,PROPOSITION 411,,Times Blank Voted,NP,95,65,0,19,10,1
Coconino,Flagstaff 2,PROPOSITION 411,,Times Over Voted,NP,0,0,0,0,0,0
Coconino,Flagstaff 2,PROPOSITION 411,,Number of Under Votes,NP,0,0,0,0,0,0
Coconino,Flagstaff 2,PROPOSITION 411,,YES,NP,872,683,0,146,41,2
Coconino,Flagstaff 2,PROPOSITION 411,,NO,NP,207,149,0,45,12,1
Coconino,Flagstaff 2,PROPOSITION 412,,Registered Voters,NP,1368,0,0,0,0,0
Coconino,Flagstaff 2,PROPOSITION 412,,Times Counted,NP,1174,897,0,210,63,4
Coconino,Flagstaff 2,PROPOSITION 412,,Times Blank Voted,NP,124,88,0,25,10,1
Coconino,Flagstaff 2,PROPOSITION 412,,Times Over Voted,NP,0,0,0,0,0,0
Coconino,Flagstaff 2,PROPOSITION 412,,Number of Under Votes,NP,0,0,0,0,0,0
Coconino,Flagstaff 2,PROPOSITION 412,,"BOND APPROVAL, YES",NP,621,494,0,100,25,2
Coconino,Flagstaff 2,PROPOSITION 412,,"BOND APPROVAL, NO",NP,429,315,0,85,28,1
Coconino,Flagstaff 2,PROPOSITION 413,,Registered Voters,NP,1368,0,0,0,0,0
Coconino,Flagstaff 2,PROPOSITION 413,,Times Counted,NP,1174,897,0,210,63,4
Coconino,Flagstaff 2,PROPOSITION 413,,Times Blank Voted,NP,45,28,0,15,2,0
Coconino,Flagstaff 2,PROPOSITION 413,,Times Over Voted,NP,0,0,0,0,0,0
Coconino,Flagstaff 2,PROPOSITION 413,,Number of Under Votes,NP,0,0,0,0,0,0
Coconino,Flagstaff 2,PROPOSITION 413,,YES,NP,1040,810,0,173,54,3
Coconino,Flagstaff 2,PROPOSITION 413,,NO,NP,89,59,0,22,7,1
Coconino,Flagstaff 2,PROPOSITION 414,,Registered Voters,NP,1368,0,0,0,0,0
Coconino,Flagstaff 2,PROPOSITION 414,,Times Counted,NP,1174,897,0,210,63,4
Coconino,Flagstaff 2,PROPOSITION 414,,Times Blank Voted,NP,73,42,0,20,10,1
Coconino,Flagstaff 2,PROPOSITION 414,,Times Over Voted,NP,1,1,0,0,0,0
Coconino,Flagstaff 2,PROPOSITION 414,,Number of Under Votes,NP,0,0,0,0,0,0
Coconino,Flagstaff 2,PROPOSITION 414,,YES,NP,705,564,0,105,34,2
Coconino,Flagstaff 2,PROPOSITION 414,,NO,NP,395,290,0,85,19,1
Coconino,Flagstaff 3,President,,Registered Voters,NP,1028,0,0,0,0,0
Coconino,Flagstaff 3,President,,Times Counted,NP,898,628,0,187,82,1
Coconino,Flagstaff 3,President,,Times Blank Voted,NP,8,7,0,1,0,0
Coconino,Flagstaff 3,President,,Times Over Voted,NP,2,2,0,0,0,0
Coconino,Flagstaff 3,President,,Number of Under Votes,NP,0,0,0,0,0,0
Coconino,Flagstaff 3,President,,CLINTON-KAINE,DEM,692,493,0,145,53,1
Coconino,Flagstaff 3,President,,TRUMP-PENCE,REP,96,61,0,22,13,0
Coconino,Flagstaff 3,President,,JOHNSON-WELD,LBT,45,26,0,10,9,0
Coconino,Flagstaff 3,President,,STEIN-BARAKA,GRN,30,22,0,5,3,0
Coconino,Flagstaff 3,President,,Write-in,NP,25,17,0,4,4,0
Coconino,Flagstaff 3,U.S. Senate,,Registered Voters,NP,1028,0,0,0,0,0
Coconino,Flagstaff 3,U.S. Senate,,Times Counted,NP,898,628,0,187,82,1
Coconino,Flagstaff 3,U.S. Senate,,Times Blank Voted,NP,19,14,0,3,2,0
Coconino,Flagstaff 3,U.S. Senate,,Times Over Voted,NP,2,2,0,0,0,0
Coconino,Flagstaff 3,U.S. Senate,,Number of Under Votes,NP,0,0,0,0,0,0
Coconino,Flagstaff 3,U.S. Senate,,"KIRKPATRICK, ANN",DEM,678,492,0,136,50,0
Coconino,Flagstaff 3,U.S. Senate,,"MCCAIN, JOHN",REP,151,93,0,38,19,1
Coconino,Flagstaff 3,U.S. Senate,,"SWING, GARY",GRN,45,25,0,10,10,0
Coconino,Flagstaff 3,U.S. Senate,,Write-in,NP,3,2,0,0,1,0
Coconino,Flagstaff 3,U.S. House,1,Registered Voters,NP,1028,0,0,0,0,0
Coconino,Flagstaff 3,U.S. House,1,Times Counted,NP,898,628,0,187,82,1
Coconino,Flagstaff 3,U.S. House,1,Times Blank Voted,NP,47,33,0,10,4,0
Coconino,Flagstaff 3,U.S. House,1,Times Over Voted,NP,2,2,0,0,0,0
Coconino,Flagstaff 3,U.S. House,1,Number of Under Votes,NP,0,0,0,0,0,0
Coconino,Flagstaff 3,U.S. House,1,"O'HALLERAN, TOM",DEM,668,485,0,131,51,1
Coconino,Flagstaff 3,U.S. House,1,"BABEU, PAUL",REP,108,70,0,22,16,0
Coconino,Flagstaff 3,U.S. House,1,"PARRISH, RAY",GRN,73,38,0,24,11,0
Coconino,Flagstaff 3,U.S. House,1,Write-in,NP,0,0,0,0,0,0
Coconino,Flagstaff 3,State Senate,6,Registered Voters,NP,1028,0,0,0,0,0
Coconino,Flagstaff 3,State Senate,6,Times Counted,NP,889,625,0,181,82,1
Coconino,Flagstaff 3,State Senate,6,Times Blank Voted,NP,50,30,0,12,7,1
Coconino,Flagstaff 3,State Senate,6,Times Over Voted,NP,2,2,0,0,0,0
Coconino,Flagstaff 3,State Senate,6,Number of Under Votes,NP,0,0,0,0,0,0
Coconino,Flagstaff 3,State Senate,6,"BAGLEY, NIKKI CHECK",DEM,728,522,0,148,58,0
Coconino,Flagstaff 3,State Senate,6,"ALLEN, SYLVIA TENNEY",REP,107,70,0,20,17,0
Coconino,Flagstaff 3,State Senate,6,Write-in,NP,2,1,0,1,0,0
Coconino,Flagstaff 3,State Representative,6,Registered Voters,NP,1028,0,0,0,0,0
Coconino,Flagstaff 3,State Representative,6,Times Counted,NP,889,625,0,181,82,1
Coconino,Flagstaff 3,State Representative,6,Times Blank Voted,NP,66,42,0,15,8,1
Coconino,Flagstaff 3,State Representative,6,Times Over Voted,NP,0,0,0,0,0,0
Coconino,Flagstaff 3,State Representative,6,Number of Under Votes,NP,636,454,0,128,54,0
Coconino,Flagstaff 3,State Representative,6,"MARTINEZ, ALEX",DEM,697,498,0,142,57,0
Coconino,Flagstaff 3,State Representative,6,"BARTON, BRENDA",REP,146,101,0,29,16,0
Coconino,Flagstaff 3,State Representative,6,"THORPE, BOB",REP,155,104,0,31,20,0
Coconino,Flagstaff 3,State Representative,6,Write-in,NP,12,9,0,2,1,0
Coconino,Flagstaff 3,CORPORATION COMMISSIONER (ELECT THREE),,Registered Voters,NP,1028,0,0,0,0,0
Coconino,Flagstaff 3,CORPORATION COMMISSIONER (ELECT THREE),,Times Counted,NP,889,625,0,181,82,1
Coconino,Flagstaff 3,CORPORATION COMMISSIONER (ELECT THREE),,Times Blank Voted,NP,95,62,0,21,11,1
Coconino,Flagstaff 3,CORPORATION COMMISSIONER (ELECT THREE),,Times Over Voted,NP,1,1,0,0,0,0
Coconino,Flagstaff 3,CORPORATION COMMISSIONER (ELECT THREE),,Number of Under Votes,NP,685,463,0,149,73,0
Coconino,Flagstaff 3,CORPORATION COMMISSIONER (ELECT THREE),,"CHABIN, TOM",DEM,651,475,0,132,44,0
Coconino,Flagstaff 3,CORPORATION COMMISSIONER (ELECT THREE),,"MUNDELL, WILLIAM",DEM,624,455,0,121,48,0
Coconino,Flagstaff 3,CORPORATION COMMISSIONER (ELECT THREE),,"BURNS, ROBERT",REP,182,132,0,31,19,0
Coconino,Flagstaff 3,CORPORATION COMMISSIONER (ELECT THREE),,"DUNN, BOYD",REP,95,65,0,17,13,0
Coconino,Flagstaff 3,CORPORATION COMMISSIONER (ELECT THREE),,"TOBIN, ANDY",REP,134,90,0,28,16,0
Coconino,Flagstaff 3,CORPORATION COMMISSIONER (ELECT THREE),,Write-in,NP,8,6,0,2,0,0
Coconino,Flagstaff 3,BOARD OF SUPERVISORS - 1,,Registered Voters,NP,1028,0,0,0,0,0
Coconino,Flagstaff 3,BOARD OF SUPERVISORS - 1,,Times Counted,NP,889,625,0,181,82,1
Coconino,Flagstaff 3,BOARD OF SUPERVISORS - 1,,Times Blank Voted,NP,205,141,0,40,24,0
Coconino,Flagstaff 3,BOARD OF SUPERVISORS - 1,,Times Over Voted,NP,0,0,0,0,0,0
Coconino,Flagstaff 3,BOARD OF SUPERVISORS - 1,,Number of Under Votes,NP,0,0,0,0,0,0
