county,votes,election_day,early_voting,provisional,party,office,district,candidate,precinct
Gila,17,12,5,0,,President,,UNDER VOTES,Payson No. 5
Gila,6,6,0,0,,President,,UNDER VOTES,Payson No. 6
Gila,6,6,0,0,,President,,UNDER VOTES,Payson No. 7
Gila,12,10,2,0,,President,,UNDER VOTES,Payson No. 8
Gila,24,22,1,1,,President,,UNDER VOTES,Star Valley
Gila,5,4,1,0,,President,,UNDER VOTES,Copper Basin
Gila,2,2,0,0,,President,,UNDER VOTES,Gisela
Gila,11,10,1,0,,President,,UNDER VOTES,Pine-Strawberry East
Gila,15,14,0,1,,President,,UNDER VOTES,Pine-Strawberry West
Gila,1,1,0,0,,President,,UNDER VOTES,Roosevelt
Gila,2,2,0,0,,President,,UNDER VOTES,Sierra Ancha
Gila,13,9,4,0,,President,,UNDER VOTES,Tonto Basin
Gila,2,1,0,1,,President,,UNDER VOTES,Whispering Pines
Gila,5,3,2,0,,President,,UNDER VOTES,Young
Gila,6,5,1,0,,President,,UNDER VOTES,Zane Grey
Gila,6,1,5,0,,President,,UNDER VOTES,Canyon Day
Gila,0,0,0,0,,President,,UNDER VOTES,Carrizo
Gila,13,1,10,2,,President,,UNDER VOTES,San Carlos
Gila,255,183,62,10,REP,U.S. Senate,,"MCCAIN, JOHN",Globe No. 1
Gila,72,56,15,1,REP,U.S. Senate,,"MCCAIN, JOHN",Globe No. 2
Gila,55,49,5,1,REP,U.S. Senate,,"MCCAIN, JOHN",Globe No. 3
Gila,216,172,37,7,REP,U.S. Senate,,"MCCAIN, JOHN",Globe No. 4
Gila,338,253,73,12,REP,U.S. Senate,,"MCCAIN, JOHN",Globe No. 6
Gila,171,117,48,6,REP,U.S. Senate,,"MCCAIN, JOHN",Globe No. 7
Gila,179,126,47,6,REP,U.S. Senate,,"MCCAIN, JOHN",Globe No. 8
Gila,343,243,92,8,REP,U.S. Senate,,"MCCAIN, JOHN",Globe No. 11
Gila,375,275,84,16,REP,U.S. Senate,,"MCCAIN, JOHN",East Globe
Gila,139,104,29,6,REP,U.S. Senate,,"MCCAIN, JOHN",Miami No. 1
Gila,162,109,45,8,REP,U.S. Senate,,"MCCAIN, JOHN",Miami No. 3
Gila,360,241,99,20,REP,U.S. Senate,,"MCCAIN, JOHN",Claypool No. 1
Gila,303,194,98,11,REP,U.S. Senate,,"MCCAIN, JOHN",Claypool No. 2
Gila,125,94,27,4,REP,U.S. Senate,,"MCCAIN, JOHN",Claypool No. 3
Gila,178,112,58,8,REP,U.S. Senate,,"MCCAIN, JOHN",Central Heights
Gila,110,83,23,4,REP,U.S. Senate,,"MCCAIN, JOHN",Pinal Creek
Gila,51,32,18,1,REP,U.S. Senate,,"MCCAIN, JOHN",Wheatfields
Gila,520,400,98,22,REP,U.S. Senate,,"MCCAIN, JOHN",Payson No. 1
Gila,932,734,171,27,REP,U.S. Senate,,"MCCAIN, JOHN",Payson No. 2
Gila,1251,1071,152,28,REP,U.S. Senate,,"MCCAIN, JOHN",Payson No. 3
Gila,492,398,77,17,REP,U.S. Senate,,"MCCAIN, JOHN",Payson No. 4
Gila,800,637,145,18,REP,U.S. Senate,,"MCCAIN, JOHN",Payson No. 5
Gila,460,363,78,19,REP,U.S. Senate,,"MCCAIN, JOHN",Payson No. 6
Gila,395,314,67,14,REP,U.S. Senate,,"MCCAIN, JOHN",Payson No. 7
Gila,624,500,103,21,REP,U.S. Senate,,"MCCAIN, JOHN",Payson No. 8
Gila,1123,862,206,55,REP,U.S. Senate,,"MCCAIN, JOHN",Star Valley
Gila,129,87,35,7,REP,U.S. Senate,,"MCCAIN, JOHN",Copper Basin
Gila,230,160,63,7,REP,U.S. Senate,,"MCCAIN, JOHN",Gisela
Gila,291,216,74,1,REP,U.S. Senate,,"MCCAIN, JOHN",Pine-Strawberry East
Gila,830,605,190,35,REP,U.S. Senate,,"MCCAIN, JOHN",Pine-Strawberry West
Gila,101,85,14,2,REP,U.S. Senate,,"MCCAIN, JOHN",Roosevelt
Gila,57,48,9,0,REP,U.S. Senate,,"MCCAIN, JOHN",Sierra Ancha
Gila,591,421,154,16,REP,U.S. Senate,,"MCCAIN, JOHN",Tonto Basin
Gila,112,89,19,4,REP,U.S. Senate,,"MCCAIN, JOHN",Whispering Pines
Gila,270,189,66,15,REP,U.S. Senate,,"MCCAIN, JOHN",Young
Gila,248,194,49,5,REP,U.S. Senate,,"MCCAIN, JOHN",Zane Grey
Gila,33,8,23,2,REP,U.S. Senate,,"MCCAIN, JOHN",Canyon Day
Gila,1,0,1,0,REP,U.S. Senate,,"MCCAIN, JOHN",Carrizo
Gila,235,58,154,23,REP,U.S. Senate,,"MCCAIN, JOHN",San Carlos
Gila,120,95,22,3,DEM,U.S. Senate,,"KIRKPATRICK, ANN",Globe No. 1
Gila,64,49,15,0,DEM,U.S. Senate,,"KIRKPATRICK, ANN",Globe No. 2
Gila,51,44,6,1,DEM,U.S. Senate,,"KIRKPATRICK, ANN",Globe No. 3
Gila,161,130,28,3,DEM,U.S. Senate,,"KIRKPATRICK, ANN",Globe No. 4
Gila,191,156,28,7,DEM,U.S. Senate,,"KIRKPATRICK, ANN",Globe No. 6
Gila,103,80,22,1,DEM,U.S. Senate,,"KIRKPATRICK, ANN",Globe No. 7
Gila,151,127,21,3,DEM,U.S. Senate,,"KIRKPATRICK, ANN",Globe No. 8
Gila,123,97,21,5,DEM,U.S. Senate,,"KIRKPATRICK, ANN",Globe No. 11
Gila,159,128,26,5,DEM,U.S. Senate,,"KIRKPATRICK, ANN",East Globe
Gila,87,67,18,2,DEM,U.S. Senate,,"KIRKPATRICK, ANN",Miami No. 1
Gila,180,134,39,7,DEM,U.S. Senate,,"KIRKPATRICK, ANN",Miami No. 3
Gila,153,121,26,6,DEM,U.S. Senate,,"KIRKPATRICK, ANN",Claypool No. 1
Gila,147,108,37,2,DEM,U.S. Senate,,"KIRKPATRICK, ANN",Claypool No. 2
Gila,111,87,24,0,DEM,U.S. Senate,,"KIRKPATRICK, ANN",Claypool No. 3
Gila,84,61,19,4,DEM,U.S. Senate,,"KIRKPATRICK, ANN",Central Heights
Gila,65,58,5,2,DEM,U.S. Senate,,"KIRKPATRICK, ANN",Pinal Creek
Gila,39,35,4,0,DEM,U.S. Senate,,"KIRKPATRICK, ANN",Wheatfields
Gila,178,149,21,8,DEM,U.S. Senate,,"KIRKPATRICK, ANN",Payson No. 1
Gila,292,239,43,10,DEM,U.S. Senate,,"KIRKPATRICK, ANN",Payson No. 2
Gila,502,447,47,8,DEM,U.S. Senate,,"KIRKPATRICK, ANN",Payson No. 3
Gila,215,180,26,9,DEM,U.S. Senate,,"KIRKPATRICK, ANN",Payson No. 4
Gila,308,270,36,2,DEM,U.S. Senate,,"KIRKPATRICK, ANN",Payson No. 5
Gila,198,176,20,2,DEM,U.S. Senate,,"KIRKPATRICK, ANN",Payson No. 6
Gila,147,123,22,2,DEM,U.S. Senate,,"KIRKPATRICK, ANN",Payson No. 7
Gila,220,192,25,3,DEM,U.S. Senate,,"KIRKPATRICK, ANN",Payson No. 8
Gila,344,302,31,11,DEM,U.S. Senate,,"KIRKPATRICK, ANN",Star Valley
Gila,286,215,62,9,DEM,U.S. Senate,,"KIRKPATRICK, ANN",Copper Basin
Gila,73,50,20,3,DEM,U.S. Senate,,"KIRKPATRICK, ANN",Gisela
Gila,98,81,17,0,DEM,U.S. Senate,,"KIRKPATRICK, ANN",Pine-Strawberry East
Gila,320,258,51,11,DEM,U.S. Senate,,"KIRKPATRICK, ANN",Pine-Strawberry West
Gila,36,30,6,0,DEM,U.S. Senate,,"KIRKPATRICK, ANN",Roosevelt
Gila,19,16,3,0,DEM,U.S. Senate,,"KIRKPATRICK, ANN",Sierra Ancha
Gila,172,140,31,1,DEM,U.S. Senate,,"KIRKPATRICK, ANN",Tonto Basin
Gila,44,37,6,1,DEM,U.S. Senate,,"KIRKPATRICK, ANN",Whispering Pines
Gila,58,43,13,2,DEM,U.S. Senate,,"KIRKPATRICK, ANN",Young
Gila,111,97,14,0,DEM,U.S. Senate,,"KIRKPATRICK, ANN",Zane Grey
Gila,292,36,223,33,DEM,U.S. Senate,,"KIRKPATRICK, ANN",Canyon Day
Gila,34,6,26,2,DEM,U.S. Senate,,"KIRKPATRICK, ANN",Carrizo
Gila,765,172,522,71,DEM,U.S. Senate,,"KIRKPATRICK, ANN",San Carlos
Gila,21,15,6,0,GRN,U.S. Senate,,"SWING, GARY",Globe No. 1
Gila,15,12,1,2,GRN,U.S. Senate,,"SWING, GARY",Globe No. 2
Gila,6,5,1,0,GRN,U.S. Senate,,"SWING, GARY",Globe No. 3
Gila,25,21,4,0,GRN,U.S. Senate,,"SWING, GARY",Globe No. 4
Gila,54,41,10,3,GRN,U.S. Senate,,"SWING, GARY",Globe No. 6
Gila,20,15,5,0,GRN,U.S. Senate,,"SWING, GARY",Globe No. 7
Gila,38,32,5,1,GRN,U.S. Senate,,"SWING, GARY",Globe No. 8
Gila,32,25,7,0,GRN,U.S. Senate,,"SWING, GARY",Globe No. 11
Gila,34,27,4,3,GRN,U.S. Senate,,"SWING, GARY",East Globe
Gila,15,12,3,0,GRN,U.S. Senate,,"SWING, GARY",Miami No. 1
Gila,27,14,11,2,GRN,U.S. Senate,,"SWING, GARY",Miami No. 3
Gila,42,28,13,1,GRN,U.S. Senate,,"SWING, GARY",Claypool No. 1
Gila,26,19,6,1,GRN,U.S. Senate,,"SWING, GARY",Claypool No. 2
Gila,28,22,5,1,GRN,U.S. Senate,,"SWING, GARY",Claypool No. 3
Gila,25,21,3,1,GRN,U.S. Senate,,"SWING, GARY",Central Heights
Gila,8,5,3,0,GRN,U.S. Senate,,"SWING, GARY",Pinal Creek
Gila,11,8,3,0,GRN,U.S. Senate,,"SWING, GARY",Wheatfields
Gila,72,56,14,2,GRN,U.S. Senate,,"SWING, GARY",Payson No. 1
Gila,99,85,12,2,GRN,U.S. Senate,,"SWING, GARY",Payson No. 2
Gila,118,108,8,2,GRN,U.S. Senate,,"SWING, GARY",Payson No. 3
Gila,55,43,7,5,GRN,U.S. Senate,,"SWING, GARY",Payson No. 4
Gila,87,66,17,4,GRN,U.S. Senate,,"SWING, GARY",Payson No. 5
Gila,51,32,16,3,GRN,U.S. Senate,,"SWING, GARY",Payson No. 6
Gila,43,34,8,1,GRN,U.S. Senate,,"SWING, GARY",Payson No. 7
Gila,64,46,18,0,GRN,U.S. Senate,,"SWING, GARY",Payson No. 8
Gila,126,99,23,4,GRN,U.S. Senate,,"SWING, GARY",Star Valley
Gila,22,13,7,2,GRN,U.S. Senate,,"SWING, GARY",Copper Basin
Gila,30,26,3,1,GRN,U.S. Senate,,"SWING, GARY",Gisela
Gila,32,27,5,0,GRN,U.S. Senate,,"SWING, GARY",Pine-Strawberry East
Gila,103,79,21,3,GRN,U.S. Senate,,"SWING, GARY",Pine-Strawberry West
Gila,12,9,3,0,GRN,U.S. Senate,,"SWING, GARY",Roosevelt
Gila,15,13,2,0,GRN,U.S. Senate,,"SWING, GARY",Sierra Ancha
Gila,61,48,11,2,GRN,U.S. Senate,,"SWING, GARY",Tonto Basin
Gila,11,7,3,1,GRN,U.S. Senate,,"SWING, GARY",Whispering Pines
Gila,52,37,13,2,GRN,U.S. Senate,,"SWING, GARY",Young
Gila,25,19,4,2,GRN,U.S. Senate,,"SWING, GARY",Zane Grey
Gila,5,3,2,0,GRN,U.S. Senate,,"SWING, GARY",Canyon Day
Gila,0,0,0,0,GRN,U.S. Senate,,"SWING, GARY",Carrizo
Gila,110,24,77,9,GRN,U.S. Senate,,"SWING, GARY",San Carlos
Gila,3,3,0,0,NON,U.S. Senate,,WRITE-IN,Globe No. 1
Gila,2,1,1,0,NON,U.S. Senate,,WRITE-IN,Globe No. 2
Gila,0,0,0,0,NON,U.S. Senate,,WRITE-IN,Globe No. 3
Gila,0,0,0,0,NON,U.S. Senate,,WRITE-IN,Globe No. 4
Gila,3,1,1,1,NON,U.S. Senate,,WRITE-IN,Globe No. 6
Gila,4,3,1,0,NON,U.S. Senate,,WRITE-IN,Globe No. 7
Gila,2,2,0,0,NON,U.S. Senate,,WRITE-IN,Globe No. 8
Gila,1,1,0,0,NON,U.S. Senate,,WRITE-IN,Globe No. 11
Gila,3,3,0,0,NON,U.S. Senate,,WRITE-IN,East Globe
Gila,0,0,0,0,NON,U.S. Senate,,WRITE-IN,Miami No. 1
Gila,1,1,0,0,NON,U.S. Senate,,WRITE-IN,Miami No. 3
Gila,1,1,0,0,NON,U.S. Senate,,WRITE-IN,Claypool No. 1
Gila,2,0,2,0,NON,U.S. Senate,,WRITE-IN,Claypool No. 2
Gila,1,0,1,0,NON,U.S. Senate,,WRITE-IN,Claypool No. 3
Gila,0,0,0,0,NON,U.S. Senate,,WRITE-IN,Central Heights
Gila,0,0,0,0,NON,U.S. Senate,,WRITE-IN,Pinal Creek
Gila,1,1,0,0,NON,U.S. Senate,,WRITE-IN,Wheatfields
Gila,7,5,2,0,NON,U.S. Senate,,WRITE-IN,Payson No. 1
Gila,14,13,0,1,NON,U.S. Senate,,WRITE-IN,Payson No. 2
Gila,7,7,0,0,NON,U.S. Senate,,WRITE-IN,Payson No. 3
Gila,9,8,1,0,NON,U.S. Senate,,WRITE-IN,Payson No. 4
Gila,22,21,1,0,NON,U.S. Senate,,WRITE-IN,Payson No. 5
Gila,8,7,1,0,NON,U.S. Senate,,WRITE-IN,Payson No. 6
Gila,4,1,3,0,NON,U.S. Senate,,WRITE-IN,Payson No. 7
Gila,15,13,1,1,NON,U.S. Senate,,WRITE-IN,Payson No. 8
Gila,17,17,0,0,NON,U.S. Senate,,WRITE-IN,Star Valley
Gila,1,0,0,1,NON,U.S. Senate,,WRITE-IN,Copper Basin
Gila,1,0,0,1,NON,U.S. Senate,,WRITE-IN,Gisela
Gila,7,3,4,0,NON,U.S. Senate,,WRITE-IN,Pine-Strawberry East
Gila,14,10,3,1,NON,U.S. Senate,,WRITE-IN,Pine-Strawberry West
Gila,3,2,1,0,NON,U.S. Senate,,WRITE-IN,Roosevelt
Gila,0,0,0,0,NON,U.S. Senate,,WRITE-IN,Sierra Ancha
Gila,9,8,1,0,NON,U.S. Senate,,WRITE-IN,Tonto Basin
Gila,0,0,0,0,NON,U.S. Senate,,WRITE-IN,Whispering Pines
Gila,7,6,1,0,NON,U.S. Senate,,WRITE-IN,Young
Gila,1,1,0,0,NON,U.S. Senate,,WRITE-IN,Zane Grey
Gila,1,0,1,0,NON,U.S. Senate,,WRITE-IN,Canyon Day
Gila,1,0,1,0,NON,U.S. Senate,,WRITE-IN,Carrizo
Gila,2,0,2,0,NON,U.S. Senate,,WRITE-IN,San Carlos
Gila,1,1,0,0,,U.S. Senate,,OVER VOTES,Globe No. 1
Gila,0,0,0,0,,U.S. Senate,,OVER VOTES,Globe No. 2
Gila,0,0,0,0,,U.S. Senate,,OVER VOTES,Globe No. 3
Gila,0,0,0,0,,U.S. Senate,,OVER VOTES,Globe No. 4
Gila,0,0,0,0,,U.S. Senate,,OVER VOTES,Globe No. 6
Gila,0,0,0,0,,U.S. Senate,,OVER VOTES,Globe No. 7
Gila,1,0,1,0,,U.S. Senate,,OVER VOTES,Globe No. 8
Gila,0,0,0,0,,U.S. Senate,,OVER VOTES,Globe No. 11
Gila,0,0,0,0,,U.S. Senate,,OVER VOTES,East Globe
Gila,0,0,0,0,,U.S. Senate,,OVER VOTES,Miami No. 1
Gila,0,0,0,0,,U.S. Senate,,OVER VOTES,Miami No. 3
Gila,0,0,0,0,,U.S. Senate,,OVER VOTES,Claypool No. 1
Gila,0,0,0,0,,U.S. Senate,,OVER VOTES,Claypool No. 2
Gila,0,0,0,0,,U.S. Senate,,OVER VOTES,Claypool No. 3
Gila,0,0,0,0,,U.S. Senate,,OVER VOTES,Central Heights
Gila,0,0,0,0,,U.S. Senate,,OVER VOTES,Pinal Creek
Gila,0,0,0,0,,U.S. Senate,,OVER VOTES,Wheatfields
Gila,0,0,0,0,,U.S. Senate,,OVER VOTES,Payson No. 1
Gila,0,0,0,0,,U.S. Senate,,OVER VOTES,Payson No. 2
Gila,1,1,0,0,,U.S. Senate,,OVER VOTES,Payson No. 3
Gila,0,0,0,0,,U.S. Senate,,OVER VOTES,Payson No. 4
Gila,2,1,1,0,,U.S. Senate,,OVER VOTES,Payson No. 5
Gila,0,0,0,0,,U.S. Senate,,OVER VOTES,Payson No. 6
Gila,0,0,0,0,,U.S. Senate,,OVER VOTES,Payson No. 7
Gila,0,0,0,0,,U.S. Senate,,OVER VOTES,Payson No. 8
Gila,1,1,0,0,,U.S. Senate,,OVER VOTES,Star Valley
Gila,0,0,0,0,,U.S. Senate,,OVER VOTES,Copper Basin
Gila,0,0,0,0,,U.S. Senate,,OVER VOTES,Gisela
Gila,0,0,0,0,,U.S. Senate,,OVER VOTES,Pine-Strawberry East
Gila,2,2,0,0,,U.S. Senate,,OVER VOTES,Pine-Strawberry West
Gila,0,0,0,0,,U.S. Senate,,OVER VOTES,Roosevelt
Gila,0,0,0,0,,U.S. Senate,,OVER VOTES,Sierra Ancha
Gila,0,0,0,0,,U.S. Senate,,OVER VOTES,Tonto Basin
Gila,0,0,0,0,,U.S. Senate,,OVER VOTES,Whispering Pines
Gila,0,0,0,0,,U.S. Senate,,OVER VOTES,Young
Gila,0,0,0,0,,U.S. Senate,,OVER VOTES,Zane Grey
Gila,1,0,1,0,,U.S. Senate,,OVER VOTES,Canyon Day
Gila,0,0,0,0,,U.S. Senate,,OVER VOTES,Carrizo
Gila,2,0,2,0,,U.S. Senate,,OVER VOTES,San Carlos
Gila,15,14,0,1,,U.S. Senate,,UNDER VOTES,Globe No. 1
Gila,8,7,1,0,,U.S. Senate,,UNDER VOTES,Globe No. 2
Gila,4,4,0,0,,U.S. Senate,,UNDER VOTES,Globe No. 3
Gila,27,20,7,0,,U.S. Senate,,UNDER VOTES,Globe No. 4
Gila,32,24,7,1,,U.S. Senate,,UNDER VOTES,Globe No. 6
Gila,13,10,3,0,,U.S. Senate,,UNDER VOTES,Globe No. 7
Gila,18,12,6,0,,U.S. Senate,,UNDER VOTES,Globe No. 8
Gila,31,19,11,1,,U.S. Senate,,UNDER VOTES,Globe No. 11
Gila,17,12,5,0,,U.S. Senate,,UNDER VOTES,East Globe
Gila,9,8,1,0,,U.S. Senate,,UNDER VOTES,Miami No. 1
Gila,10,7,2,1,,U.S. Senate,,UNDER VOTES,Miami No. 3
Gila,21,17,4,0,,U.S. Senate,,UNDER VOTES,Claypool No. 1
Gila,14,9,4,1,,U.S. Senate,,UNDER VOTES,Claypool No. 2
Gila,11,6,5,0,,U.S. Senate,,UNDER VOTES,Claypool No. 3
Gila,18,14,4,0,,U.S. Senate,,UNDER VOTES,Central Heights
Gila,8,6,2,0,,U.S. Senate,,UNDER VOTES,Pinal Creek
Gila,6,4,2,0,,U.S. Senate,,UNDER VOTES,Wheatfields
Gila,60,47,11,2,,U.S. Senate,,UNDER VOTES,Payson No. 1
Gila,100,77,18,5,,U.S. Senate,,UNDER VOTES,Payson No. 2
Gila,108,91,16,1,,U.S. Senate,,UNDER VOTES,Payson No. 3
Gila,51,36,11,4,,U.S. Senate,,UNDER VOTES,Payson No. 4
Gila,79,60,17,2,,U.S. Senate,,UNDER VOTES,Payson No. 5
Gila,37,28,8,1,,U.S. Senate,,UNDER VOTES,Payson No. 6
Gila,47,36,10,1,,U.S. Senate,,UNDER VOTES,Payson No. 7
Gila,62,49,11,2,,U.S. Senate,,UNDER VOTES,Payson No. 8
Gila,113,89,19,5,,U.S. Senate,,UNDER VOTES,Star Valley
Gila,13,10,2,1,,U.S. Senate,,UNDER VOTES,Copper Basin
Gila,21,16,5,0,,U.S. Senate,,UNDER VOTES,Gisela
Gila,36,29,7,0,,U.S. Senate,,UNDER VOTES,Pine-Strawberry East
Gila,82,61,14,7,,U.S. Senate,,UNDER VOTES,Pine-Strawberry West
Gila,9,5,3,1,,U.S. Senate,,UNDER VOTES,Roosevelt
Gila,6,6,0,0,,U.S. Senate,,UNDER VOTES,Sierra Ancha
Gila,66,37,25,4,,U.S. Senate,,UNDER VOTES,Tonto Basin
Gila,10,8,1,1,,U.S. Senate,,UNDER VOTES,Whispering Pines
Gila,22,14,7,1,,U.S. Senate,,UNDER VOTES,Young
Gila,25,19,5,1,,U.S. Senate,,UNDER VOTES,Zane Grey
Gila,20,0,19,1,,U.S. Senate,,UNDER VOTES,Canyon Day
Gila,0,0,0,0,,U.S. Senate,,UNDER VOTES,Carrizo
Gila,61,10,42,9,,U.S. Senate,,UNDER VOTES,San Carlos
Gila,198,128,61,9,REP,U.S. House,1,"BABEU, PAUL",Globe No. 1
Gila,60,46,14,0,REP,U.S. House,1,"BABEU, PAUL",Globe No. 2
Gila,42,38,2,2,REP,U.S. House,1,"BABEU, PAUL",Globe No. 3
Gila,156,121,29,6,REP,U.S. House,1,"BABEU, PAUL",Globe No. 4
Gila,292,222,58,12,REP,U.S. House,1,"BABEU, PAUL",Globe No. 6
Gila,134,91,39,4,REP,U.S. House,1,"BABEU, PAUL",Globe No. 7
Gila,135,103,30,2,REP,U.S. House,1,"BABEU, PAUL",Globe No. 8
Gila,275,190,78,7,REP,U.S. House,1,"BABEU, PAUL",Globe No. 11
Gila,271,208,54,9,REP,U.S. House,1,"BABEU, PAUL",East Globe
Gila,109,76,28,5,REP,U.S. House,1,"BABEU, PAUL",Miami No. 1
Gila,105,58,40,7,REP,U.S. House,1,"BABEU, PAUL",Miami No. 3
Gila,280,184,80,16,REP,U.S. House,1,"BABEU, PAUL",Claypool No. 1
Gila,247,156,81,10,REP,U.S. House,1,"BABEU, PAUL",Claypool No. 2
Gila,105,79,23,3,REP,U.S. House,1,"BABEU, PAUL",Claypool No. 3
Gila,140,93,39,8,REP,U.S. House,1,"BABEU, PAUL",Central Heights
Gila,81,60,19,2,REP,U.S. House,1,"BABEU, PAUL",Pinal Creek
Gila,51,34,16,1,REP,U.S. House,1,"BABEU, PAUL",Wheatfields
Gila,77,49,21,7,REP,U.S. House,1,"BABEU, PAUL",Copper Basin
Gila,106,86,18,2,REP,U.S. House,1,"BABEU, PAUL",Roosevelt
Gila,38,3,30,5,REP,U.S. House,1,"BABEU, PAUL",Canyon Day
Gila,2,0,2,0,REP,U.S. House,1,"BABEU, PAUL",Carrizo
Gila,193,47,128,18,REP,U.S. House,1,"BABEU, PAUL",San Carlos
Gila,181,150,27,4,DEM,U.S. House,1,"O'HALLERAN, TOM",Globe No. 1
Gila,72,55,17,0,DEM,U.S. House,1,"O'HALLERAN, TOM",Globe No. 2
Gila,66,59,7,0,DEM,U.S. House,1,"O'HALLERAN, TOM",Globe No. 3
Gila,219,179,37,3,DEM,U.S. House,1,"O'HALLERAN, TOM",Globe No. 4
Gila,251,201,41,9,DEM,U.S. House,1,"O'HALLERAN, TOM",Globe No. 6
Gila,134,99,33,2,DEM,U.S. House,1,"O'HALLERAN, TOM",Globe No. 7
Gila,199,154,39,6,DEM,U.S. House,1,"O'HALLERAN, TOM",Globe No. 8
Gila,211,167,37,7,DEM,U.S. House,1,"O'HALLERAN, TOM",Globe No. 11
Gila,251,194,47,10,DEM,U.S. House,1,"O'HALLERAN, TOM",East Globe
Gila,114,91,21,2,DEM,U.S. House,1,"O'HALLERAN, TOM",Miami No. 1
Gila,235,183,43,9,DEM,U.S. House,1,"O'HALLERAN, TOM",Miami No. 3
Gila,233,178,49,6,DEM,U.S. House,1,"O'HALLERAN, TOM",Claypool No. 1
Gila,209,156,51,2,DEM,U.S. House,1,"O'HALLERAN, TOM",Claypool No. 2
Gila,144,108,34,2,DEM,U.S. House,1,"O'HALLERAN, TOM",Claypool No. 3
Gila,130,91,35,4,DEM,U.S. House,1,"O'HALLERAN, TOM",Central Heights
Gila,88,76,11,1,DEM,U.S. House,1,"O'HALLERAN, TOM",Pinal Creek
Gila,48,37,11,0,DEM,U.S. House,1,"O'HALLERAN, TOM",Wheatfields
Gila,348,259,79,10,DEM,U.S. House,1,"O'HALLERAN, TOM",Copper Basin
Gila,43,36,6,1,DEM,U.S. House,1,"O'HALLERAN, TOM",Roosevelt
Gila,298,43,224,31,DEM,U.S. House,1,"O'HALLERAN, TOM",Canyon Day
Gila,31,5,24,2,DEM,U.S. House,1,"O'HALLERAN, TOM",Carrizo
Gila,845,191,575,79,DEM,U.S. House,1,"O'HALLERAN, TOM",San Carlos
Gila,24,22,1,1,GRN,U.S. House,1,"PARRISH, RAY",Globe No. 1
Gila,16,13,2,1,GRN,U.S. House,1,"PARRISH, RAY",Globe No. 2
Gila,5,2,3,0,GRN,U.S. House,1,"PARRISH, RAY",Globe No. 3
Gila,28,23,5,0,GRN,U.S. House,1,"PARRISH, RAY",Globe No. 4
Gila,37,26,9,2,GRN,U.S. House,1,"PARRISH, RAY",Globe No. 6
Gila,25,19,5,1,GRN,U.S. House,1,"PARRISH, RAY",Globe No. 7
Gila,24,18,4,2,GRN,U.S. House,1,"PARRISH, RAY",Globe No. 8
Gila,24,16,8,0,GRN,U.S. House,1,"PARRISH, RAY",Globe No. 11
Gila,28,20,6,2,GRN,U.S. House,1,"PARRISH, RAY",East Globe
Gila,13,10,2,1,GRN,U.S. House,1,"PARRISH, RAY",Miami No. 1
Gila,29,16,11,2,GRN,U.S. House,1,"PARRISH, RAY",Miami No. 3
Gila,36,26,7,3,GRN,U.S. House,1,"PARRISH, RAY",Claypool No. 1
Gila,15,9,6,0,GRN,U.S. House,1,"PARRISH, RAY",Claypool No. 2
Gila,15,12,3,0,GRN,U.S. House,1,"PARRISH, RAY",Claypool No. 3
Gila,19,14,4,1,GRN,U.S. House,1,"PARRISH, RAY",Central Heights
Gila,10,8,1,1,GRN,U.S. House,1,"PARRISH, RAY",Pinal Creek
Gila,6,6,0,0,GRN,U.S. House,1,"PARRISH, RAY",Wheatfields
Gila,18,12,4,2,GRN,U.S. House,1,"PARRISH, RAY",Copper Basin
Gila,4,3,1,0,GRN,U.S. House,1,"PARRISH, RAY",Roosevelt
Gila,5,1,4,0,GRN,U.S. House,1,"PARRISH, RAY",Canyon Day
Gila,1,0,1,0,GRN,U.S. House,1,"PARRISH, RAY",Carrizo
Gila,81,18,55,8,GRN,U.S. House,1,"PARRISH, RAY",San Carlos
Gila,1,1,0,0,NON,U.S. House,1,WRITE-IN,Globe No. 1
Gila,1,1,0,0,NON,U.S. House,1,WRITE-IN,Globe No. 2
Gila,0,0,0,0,NON,U.S. House,1,WRITE-IN,Globe No. 3
Gila,1,1,0,0,NON,U.S. House,1,WRITE-IN,Globe No. 4
Gila,1,1,0,0,NON,U.S. House,1,WRITE-IN,Globe No. 6
Gila,1,1,0,0,NON,U.S. House,1,WRITE-IN,Globe No. 7
Gila,0,0,0,0,NON,U.S. House,1,WRITE-IN,Globe No. 8
Gila,0,0,0,0,NON,U.S. House,1,WRITE-IN,Globe No. 11
Gila,1,0,1,0,NON,U.S. House,1,WRITE-IN,East Globe
Gila,0,0,0,0,NON,U.S. House,1,WRITE-IN,Miami No. 1
Gila,1,1,0,0,NON,U.S. House,1,WRITE-IN,Miami No. 3
Gila,1,1,0,0,NON,U.S. House,1,WRITE-IN,Claypool No. 1
Gila,2,0,2,0,NON,U.S. House,1,WRITE-IN,Claypool No. 2
Gila,0,0,0,0,NON,U.S. House,1,WRITE-IN,Claypool No. 3
Gila,0,0,0,0,NON,U.S. House,1,WRITE-IN,Central Heights
Gila,1,0,0,1,NON,U.S. House,1,WRITE-IN,Pinal Creek
Gila,0,0,0,0,NON,U.S. House,1,WRITE-IN,Wheatfields
Gila,0,0,0,0,NON,U.S. House,1,WRITE-IN,Copper Basin
Gila,0,0,0,0,NON,U.S. House,1,WRITE-IN,Roosevelt
Gila,0,0,0,0,NON,U.S. House,1,WRITE-IN,Canyon Day
